                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    133,                 1.8412,                 1.0366,                 1.6269,                0.93085,                0.59831,                0.76913,                0.36149,                 2.4868,                 1.5754,                 2.2098,              0.0086932,              0.0086932,              0.0086932
                    134,                 1.9248,                 1.0682,                 1.6697,                0.64858,                0.65634,                0.69578,                0.33478,                 2.6113,                 1.5816,                 2.2469,              0.0086833,              0.0086833,              0.0086833
                    135,                 1.9423,                  1.049,                 1.6433,                0.74977,                 0.5327,                0.61657,                0.28904,                 2.7552,                 2.0149,                  2.296,              0.0086734,              0.0086734,              0.0086734
                    136,                 1.8773,                 1.0836,                 1.6437,                0.73914,                0.51111,                0.59247,                0.27063,                 2.6769,                  2.047,                 2.2299,              0.0086635,              0.0086635,              0.0086635
                    137,                 1.9246,                 1.1669,                 1.6642,                0.95697,                0.37778,                0.51827,                0.21394,                 2.7962,                 2.3521,                  2.319,              0.0086536,              0.0086536,              0.0086536
                    138,                 1.9526,                 1.2005,                 1.7062,                0.68676,                0.55556,                0.60632,                0.24755,                 2.6759,                 1.8255,                  2.248,              0.0086437,              0.0086437,              0.0086437
                    139,                 1.9151,                 1.0738,                 1.6839,                0.85454,                0.53333,                0.64914,                0.28326,                 2.5731,                 1.7472,                 2.2467,              0.0086338,              0.0086338,              0.0086338
                    140,                 1.9777,                 1.0976,                 1.6958,                0.72813,                0.59525,                0.65791,                0.27525,                 2.7028,                 1.9293,                 2.2559,              0.0086239,              0.0086239,              0.0086239
                    141,                 1.9077,                 1.1649,                 1.6738,                0.73401,                    0.6,                0.71391,                0.30418,                 2.5131,                 1.5287,                 2.1518,               0.008614,               0.008614,               0.008614
                    142,                 1.8682,                 1.1042,                 1.6444,                0.90531,                0.62222,                0.72311,                 0.3452,                 2.5253,                 1.5978,                  2.117,              0.0086041,              0.0086041,              0.0086041
                    143,                 1.8819,                 1.0563,                 1.6568,                0.98429,                0.55556,                0.73164,                0.31469,                 2.5462,                 1.7371,                 2.2053,              0.0085942,              0.0085942,              0.0085942
                    144,                 1.8573,                 1.0379,                 1.6408,                0.69144,                0.57778,                0.62394,                0.24919,                 2.6292,                 1.8853,                 2.2689,              0.0085843,              0.0085843,              0.0085843
                    145,                 1.8307,                 1.0292,                 1.6022,                0.78212,                0.55556,                0.60186,                0.22733,                 2.8128,                  2.041,                 2.2948,              0.0085744,              0.0085744,              0.0085744
                    146,                 1.9063,                 1.0774,                 1.6678,                0.80517,                0.46667,                0.58708,                0.25303,                 2.6759,                 2.0748,                 2.3091,              0.0085645,              0.0085645,              0.0085645
                    147,                 1.8386,                 1.0833,                 1.6875,                0.74896,                0.53333,                0.56553,                0.24226,                 2.8363,                 2.0162,                 2.4484,              0.0085546,              0.0085546,              0.0085546
                    148,                 1.8985,                 1.0507,                 1.6574,                0.72205,                 0.6928,                0.68851,                0.28012,                 2.5487,                 1.6172,                 2.2315,              0.0085447,              0.0085447,              0.0085447
