                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     93,                  1.862,                0.97006,                 1.5531,                0.91059,                0.85185,                0.89179,                0.39691,                 2.2679,                 1.1081,                 1.8473,              0.0090892,              0.0090892,              0.0090892
                     94,                 1.8496,                 1.0062,                 1.5905,                  0.998,                0.92593,                0.93194,                0.44465,                 2.3095,                0.97757,                 1.8883,              0.0090793,              0.0090793,              0.0090793
                     95,                 1.9081,                0.91971,                 1.5723,                0.86722,                0.72609,                0.86942,                0.39795,                 2.4508,                 1.1859,                  1.892,              0.0090694,              0.0090694,              0.0090694
                     96,                 1.8949,                 1.0025,                 1.5901,                0.85954,                0.33333,                0.45964,                0.22004,                 2.7069,                 2.7697,                 2.1563,              0.0090595,              0.0090595,              0.0090595
                     97,                 1.9776,                 1.0515,                 1.6173,                 0.8813,                0.82527,                0.84916,                0.36219,                 2.5271,                0.99989,                 1.9959,              0.0090496,              0.0090496,              0.0090496
                     98,                 1.8928,                0.92945,                 1.5664,                0.95827,                0.85051,                0.89791,                0.38627,                 2.4388,                0.98271,                 1.9742,              0.0090397,              0.0090397,              0.0090397
                     99,                 1.8866,                0.93725,                 1.6033,                0.98824,                0.96296,                0.97538,                 0.4144,                 2.2695,                0.96552,                 1.8366,              0.0090298,              0.0090298,              0.0090298
                    100,                 1.9608,                 1.0074,                 1.6542,                0.82655,                0.88889,                0.87532,                0.39492,                  2.278,                  1.086,                 1.8729,              0.0090199,              0.0090199,              0.0090199
                    101,                 1.9075,                0.94799,                 1.6236,                0.95938,                0.92593,                0.95996,                0.43377,                 2.3107,                0.95371,                 1.8441,                0.00901,                0.00901,                0.00901
                    102,                   1.79,                0.87972,                 1.5258,                0.81576,                0.88889,                0.85478,                0.36069,                 2.5284,                 1.0988,                 1.9301,              0.0090001,              0.0090001,              0.0090001
                    103,                 1.8399,                 1.0081,                 1.5719,                0.81178,                0.95856,                 0.8789,                0.33644,                 2.3777,                 1.1295,                 1.8794,              0.0089902,              0.0089902,              0.0089902
                    104,                 1.8468,                0.93303,                 1.5659,                0.85918,                0.81481,                0.86499,                0.35827,                 2.4902,                0.99564,                 1.8949,              0.0089803,              0.0089803,              0.0089803
                    105,                 1.8471,                0.96871,                 1.5807,                0.88133,                0.82549,                0.88846,                0.37696,                 2.4898,                0.96359,                 1.9038,              0.0089704,              0.0089704,              0.0089704
                    106,                 1.8547,                0.90191,                 1.5424,                0.97548,                0.88889,                0.95938,                0.43454,                 2.2541,                 0.8812,                 1.7959,              0.0089605,              0.0089605,              0.0089605
                    107,                 1.7471,                0.92025,                 1.5516,                0.95961,                0.88027,                0.94514,                 0.4122,                 2.5349,                0.92146,                 1.9309,              0.0089506,              0.0089506,              0.0089506
                    108,                  1.789,                 0.9487,                 1.5536,                0.94783,                0.85185,                0.92445,                0.38824,                 2.5222,                 1.0369,                 1.9485,              0.0089407,              0.0089407,              0.0089407
                    109,                 1.7565,                0.86258,                 1.5357,                0.77242,                0.44444,                0.54412,                0.21463,                 2.6723,                 1.8371,                 2.2321,              0.0089308,              0.0089308,              0.0089308
                    110,                 1.8579,                 0.9679,                 1.5893,                0.86012,                0.92593,                0.87635,                0.32374,                 2.6196,                 1.2383,                 2.1731,              0.0089209,              0.0089209,              0.0089209
                    111,                  1.905,                0.94851,                 1.5816,                0.89429,                0.92593,                0.95305,                0.35904,                 2.7002,                 1.0351,                 2.1666,               0.008911,               0.008911,               0.008911
                    112,                 1.8134,                0.84818,                 1.5431,                0.91641,                0.81221,                0.91659,                0.39414,                 2.4971,                0.98109,                 2.0753,              0.0089011,              0.0089011,              0.0089011
                    113,                 1.9082,                0.91896,                 1.5591,                0.98118,                0.81481,                0.89965,                0.39112,                  2.405,                0.98383,                 1.9353,              0.0088912,              0.0088912,              0.0088912
                    114,                 1.7832,                0.93508,                 1.5078,                0.83912,                0.62963,                0.67884,                0.27021,                 2.6223,                 1.8721,                 2.0034,              0.0088813,              0.0088813,              0.0088813
                    115,                 1.9433,                0.92417,                 1.6113,                0.75488,                0.91276,                0.89106,                0.38977,                 2.4083,                 1.0479,                 1.8807,              0.0088714,              0.0088714,              0.0088714
                    116,                 1.8406,                0.88829,                 1.5278,                0.67579,                0.74074,                0.72949,                0.26002,                 2.8357,                  1.376,                 2.1817,              0.0088615,              0.0088615,              0.0088615
                    117,                 1.9457,                0.97511,                 1.6119,                0.85959,                0.62963,                0.73226,                0.30475,                 2.7224,                 1.2209,                 2.0246,              0.0088516,              0.0088516,              0.0088516
                    118,                 1.8106,                0.92546,                 1.5147,                0.85435,                0.85185,                0.89311,                0.41378,                  2.344,                0.98992,                 1.8042,              0.0088417,              0.0088417,              0.0088417
                    119,                 1.8368,                0.85391,                 1.5627,                0.75753,                0.81481,                0.79513,                0.37522,                 2.3472,                 1.2077,                 1.8028,              0.0088318,              0.0088318,              0.0088318
                    120,                 1.8112,                0.88155,                 1.5682,                0.80664,                0.77778,                 0.8167,                0.34288,                 2.4019,                 1.4612,                 1.9986,              0.0088219,              0.0088219,              0.0088219
                    121,                 1.7835,                 0.8677,                 1.5271,                0.98814,                0.92593,                0.97061,                0.45324,                 2.1943,                 0.9279,                 1.7725,               0.008812,               0.008812,               0.008812
                    122,                 1.7343,                0.82882,                 1.5333,                0.99395,                0.96296,                0.96994,                0.40533,                  2.309,                 1.1114,                 1.8504,              0.0088021,              0.0088021,              0.0088021
                    123,                 1.8032,                0.88096,                 1.5418,                0.96128,                0.96296,                0.96453,                0.41045,                 2.2836,                 1.0362,                  1.901,              0.0087922,              0.0087922,              0.0087922
                    124,                 1.8375,                0.92825,                 1.5609,                0.91789,                0.92593,                0.96717,                0.43573,                 2.3927,                0.94461,                 1.9757,              0.0087823,              0.0087823,              0.0087823
                    125,                  1.771,                0.86708,                 1.5413,                0.94871,                0.92593,                0.95385,                0.47124,                 2.1759,                0.91274,                 1.7969,              0.0087724,              0.0087724,              0.0087724
                    126,                 1.7798,                0.87868,                 1.5192,                0.95591,                0.80332,                0.90407,                0.43034,                 2.2895,                0.97332,                 1.9081,              0.0087625,              0.0087625,              0.0087625
                    127,                 1.8377,                0.87664,                  1.576,                0.87213,                0.75824,                0.87573,                0.34894,                 2.5202,                 1.0928,                 2.0419,              0.0087526,              0.0087526,              0.0087526
                    128,                  1.805,                 0.9067,                 1.5387,                0.82489,                0.87266,                 0.9491,                0.43244,                 2.2693,                0.96784,                 1.8677,              0.0087427,              0.0087427,              0.0087427
                    129,                 1.7663,                0.83462,                 1.4989,                0.83944,                0.77465,                0.87845,                0.41382,                 2.3642,                0.97978,                 1.9116,              0.0087328,              0.0087328,              0.0087328
                    130,                  1.747,                0.84711,                 1.5184,                0.99895,                0.92593,                0.95773,                0.42757,                 2.4606,                0.91165,                  1.967,              0.0087229,              0.0087229,              0.0087229
                    131,                 1.7407,                0.83104,                 1.5162,                0.98201,                0.81481,                0.93315,                0.43476,                 2.3822,                0.95535,                 1.9017,               0.008713,               0.008713,               0.008713
                    132,                  1.743,                0.86711,                 1.5839,                      1,                0.47629,                0.65997,                0.30263,                  2.589,                 1.3248,                 2.1566,              0.0087031,              0.0087031,              0.0087031
                    133,                 1.6961,                 0.8095,                 1.5262,                0.90593,                0.77778,                0.84617,                0.34025,                 2.3244,                 1.1099,                 1.9357,              0.0086932,              0.0086932,              0.0086932
                    134,                 1.7155,                0.81597,                 1.5353,                      1,                0.69042,                0.90885,                0.38547,                 2.3484,                0.98404,                 1.9467,              0.0086833,              0.0086833,              0.0086833
                    135,                 1.7866,                0.83291,                 1.4738,                0.88482,                0.88889,                0.90705,                0.39948,                 2.3598,                0.85445,                 1.9686,              0.0086734,              0.0086734,              0.0086734
