                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    144,                 1.2009,                0.64773,                 1.1677,                0.88265,                0.84912,                0.90873,                0.44095,                 1.7445,                0.86972,                  1.672,              0.0085843,              0.0085843,              0.0085843
                    145,                 1.1824,                0.63681,                 1.1466,                0.91091,                0.83833,                0.90025,                0.44603,                 1.7803,                0.88001,                 1.7127,              0.0085744,              0.0085744,              0.0085744
                    146,                 1.2117,                0.64025,                 1.1655,                0.79957,                0.80368,                0.83934,                 0.4098,                  1.782,                0.86483,                 1.7022,              0.0085645,              0.0085645,              0.0085645
                    147,                 1.1614,                0.63533,                 1.1435,                0.80016,                0.80055,                0.84619,                0.44012,                 1.7452,                0.91134,                 1.6546,              0.0085546,              0.0085546,              0.0085546
                    148,                  1.171,                0.64217,                 1.1559,                0.88448,                 0.7512,                0.83485,                 0.4148,                 1.7514,                0.94109,                 1.6803,              0.0085447,              0.0085447,              0.0085447
                    149,                 1.1853,                0.62663,                 1.1487,                0.93357,                0.75573,                0.85274,                0.39783,                 1.7907,                0.97597,                 1.7001,              0.0085348,              0.0085348,              0.0085348
                    150,                 1.1894,                0.65477,                   1.15,                0.82232,                0.76867,                0.81136,                0.40417,                 1.7678,                0.89638,                  1.688,              0.0085249,              0.0085249,              0.0085249
                    151,                 1.1592,                0.61804,                 1.1424,                0.86442,                 0.7312,                0.81247,                0.39863,                 1.7695,                0.93032,                 1.7211,               0.008515,               0.008515,               0.008515
                    152,                 1.1859,                0.61919,                 1.1443,                0.93794,                0.72077,                0.86471,                 0.4158,                 1.7598,                0.86583,                 1.7228,              0.0085051,              0.0085051,              0.0085051
                    153,                 1.1839,                0.62411,                 1.1296,                 0.8238,                0.79819,                0.83881,                0.40132,                 1.8082,                0.93612,                 1.7542,              0.0084952,              0.0084952,              0.0084952
                    154,                 1.1506,                0.61604,                 1.1327,                0.90614,                0.77147,                0.86094,                0.42817,                 1.7749,                0.90509,                 1.7427,              0.0084853,              0.0084853,              0.0084853
                    155,                 1.1528,                0.63133,                 1.1324,                0.88382,                0.71198,                0.82731,                0.38577,                 1.8508,                 1.0451,                 1.7656,              0.0084754,              0.0084754,              0.0084754
                    156,                 1.1552,                0.61953,                 1.1337,                 0.8611,                0.76051,                0.83639,                0.42147,                 1.7573,                0.82844,                 1.7206,              0.0084655,              0.0084655,              0.0084655
                    157,                 1.1497,                 0.6275,                 1.1297,                0.88746,                0.75648,                0.84818,                0.39123,                  1.788,                0.93721,                 1.7293,              0.0084556,              0.0084556,              0.0084556
                    158,                 1.1748,                0.62773,                 1.1582,                0.93381,                0.86062,                0.91722,                0.43465,                 1.7557,                0.87193,                 1.6987,              0.0084457,              0.0084457,              0.0084457
                    159,                 1.1562,                0.61703,                 1.1292,                0.88321,                0.81009,                0.89012,                0.43686,                 1.7197,                0.90841,                   1.68,              0.0084358,              0.0084358,              0.0084358
                    160,                 1.1369,                 0.6124,                 1.1229,                0.90538,                0.80405,                0.88927,                0.42645,                 1.7771,                0.82315,                 1.7257,              0.0084259,              0.0084259,              0.0084259
                    161,                 1.1364,                0.61922,                 1.1334,                 0.7968,                0.80436,                0.83468,                0.39893,                 1.7734,                0.90045,                  1.739,               0.008416,               0.008416,               0.008416
                    162,                 1.1338,                0.60159,                 1.1156,                0.86324,                0.78006,                0.83423,                0.42449,                 1.7134,                0.87884,                 1.6739,              0.0084061,              0.0084061,              0.0084061
                    163,                 1.1148,                 0.6002,                 1.1152,                  0.858,                0.78576,                0.84178,                 0.4297,                 1.7652,                0.90724,                 1.7358,              0.0083962,              0.0083962,              0.0083962
                    164,                 1.1625,                0.61492,                 1.1245,                0.92394,                0.77713,                0.87213,                0.42771,                 1.7926,                0.89268,                 1.7703,              0.0083863,              0.0083863,              0.0083863
                    165,                 1.1409,                0.62497,                 1.1361,                 0.8798,                0.80156,                 0.8779,                0.43162,                 1.7663,                0.89273,                 1.7188,              0.0083764,              0.0083764,              0.0083764
                    166,                 1.1456,                0.61646,                 1.1295,                0.81152,                0.78462,                0.84341,                0.42346,                  1.757,                0.89062,                 1.7265,              0.0083665,              0.0083665,              0.0083665
                    167,                 1.1341,                0.60811,                 1.1142,                 0.8627,                0.78867,                0.84096,                0.40876,                 1.7539,                0.88273,                 1.7062,              0.0083566,              0.0083566,              0.0083566
                    168,                 1.1394,                0.61108,                 1.1202,                0.91306,                0.84547,                0.90187,                0.46409,                 1.6925,                0.80831,                 1.6957,              0.0083467,              0.0083467,              0.0083467
                    169,                 1.1262,                0.59755,                 1.1145,                0.84114,                0.77437,                0.82902,                0.39957,                 1.8056,                0.93486,                 1.7716,              0.0083368,              0.0083368,              0.0083368
                    170,                  1.123,                0.61121,                 1.1095,                0.89454,                0.76091,                0.85899,                0.41643,                 1.7829,                0.92552,                 1.7454,              0.0083269,              0.0083269,              0.0083269
                    171,                 1.1055,                0.59595,                 1.1151,                 0.8126,                0.88039,                0.87097,                  0.437,                 1.7817,                0.86097,                  1.795,               0.008317,               0.008317,               0.008317
                    172,                 1.1092,                0.61714,                 1.1138,                 0.8212,                0.77981,                0.83263,                0.41222,                 1.7946,                0.91448,                 1.7798,              0.0083071,              0.0083071,              0.0083071
                    173,                 1.1104,                0.60469,                 1.1215,                 0.8764,                0.78028,                0.84786,                0.42109,                 1.7837,                0.91582,                 1.7909,              0.0082972,              0.0082972,              0.0082972
                    174,                  1.123,                0.60894,                 1.1129,                0.86542,                0.84006,                0.86974,                0.41376,                 1.7866,                0.88746,                 1.7712,              0.0082873,              0.0082873,              0.0082873
                    175,                 1.1008,                0.59476,                 1.1227,                0.91681,                0.82149,                0.89153,                0.44009,                 1.7427,                0.86533,                 1.7051,              0.0082774,              0.0082774,              0.0082774
                    176,                 1.1138,                0.60864,                 1.1199,                0.90325,                0.83605,                0.89782,                0.43798,                 1.7354,                0.90428,                 1.7283,              0.0082675,              0.0082675,              0.0082675
                    177,                 1.1142,                0.60918,                 1.1265,                0.90013,                0.80925,                 0.8811,                0.43596,                 1.7629,                0.90295,                 1.7524,              0.0082576,              0.0082576,              0.0082576
                    178,                 1.1333,                0.60551,                 1.1219,                0.89943,                0.78731,                0.86505,                0.43592,                 1.7715,                0.92313,                 1.7617,              0.0082477,              0.0082477,              0.0082477
                    179,                 1.0994,                0.58612,                 1.1102,                0.92132,                0.79768,                0.88076,                0.42605,                 1.7566,                0.95014,                 1.7379,              0.0082378,              0.0082378,              0.0082378
                    180,                 1.1292,                0.60445,                 1.1233,                0.90321,                0.82675,                0.89375,                0.43087,                 1.7388,                0.92676,                 1.7208,              0.0082279,              0.0082279,              0.0082279
                    181,                 1.1187,                0.59777,                 1.1008,                0.90968,                0.81231,                0.86423,                0.40862,                 1.7478,                0.93088,                 1.7371,               0.008218,               0.008218,               0.008218
                    182,                 1.1126,                0.59405,                   1.11,                0.86069,                0.82683,                0.86521,                0.42492,                 1.7771,                0.91556,                 1.7496,              0.0082081,              0.0082081,              0.0082081
                    183,                  1.094,                0.58559,                  1.094,                0.87032,                0.86255,                0.86581,                0.41992,                  1.786,                0.85953,                 1.7604,              0.0081982,              0.0081982,              0.0081982
                    184,                 1.0728,                0.57478,                 1.0997,                0.87323,                0.80747,                 0.8461,                0.39514,                 1.8345,                0.93264,                 1.8216,              0.0081883,              0.0081883,              0.0081883
                    185,                 1.0952,                0.58495,                 1.0947,                0.90509,                0.77775,                0.87673,                0.40002,                 1.8045,                0.90558,                 1.7987,              0.0081784,              0.0081784,              0.0081784
                    186,                 1.1181,                0.59025,                 1.1095,                0.90635,                  0.784,                0.86511,                0.42806,                  1.772,                0.87181,                 1.7566,              0.0081685,              0.0081685,              0.0081685
                    187,                 1.0996,                 0.5861,                 1.0945,                0.89391,                0.82136,                0.88504,                0.43607,                 1.7974,                0.90838,                 1.7634,              0.0081586,              0.0081586,              0.0081586
                    188,                 1.0798,                0.57313,                 1.0867,                 0.8305,                0.77832,                0.83936,                0.40681,                 1.8135,                0.99929,                 1.8006,              0.0081487,              0.0081487,              0.0081487
                    189,                 1.1045,                0.59729,                  1.106,                0.88525,                0.81333,                0.86364,                0.42982,                 1.7518,                0.88807,                 1.7624,              0.0081388,              0.0081388,              0.0081388
                    190,                 1.1002,                0.60869,                 1.1151,                0.89465,                0.76666,                0.86718,                0.43803,                 1.7563,                0.89766,                 1.7648,              0.0081289,              0.0081289,              0.0081289
                    191,                  1.089,                0.59296,                 1.0957,                0.86826,                0.84303,                 0.8619,                0.41124,                 1.8006,                0.90124,                 1.7891,               0.008119,               0.008119,               0.008119
                    192,                 1.0826,                 0.5761,                  1.089,                 0.8397,                0.85441,                0.86382,                0.41469,                 1.7752,                0.89057,                 1.7695,              0.0081091,              0.0081091,              0.0081091
                    193,                 1.0822,                 0.5734,                 1.0842,                0.88444,                0.82718,                0.86558,                0.41566,                 1.8053,                0.88224,                  1.838,              0.0080992,              0.0080992,              0.0080992
                    194,                 1.0661,                0.58588,                 1.0898,                0.82773,                0.78836,                0.80557,                0.39991,                 1.7924,                0.92166,                 1.7891,              0.0080893,              0.0080893,              0.0080893
                    195,                 1.0606,                0.57045,                 1.0884,                0.87308,                 0.7294,                0.82855,                0.40844,                 1.8238,                0.90528,                 1.7876,              0.0080794,              0.0080794,              0.0080794
                    196,                  1.055,                0.56198,                 1.0785,                 0.8315,                 0.8329,                0.87972,                0.43572,                 1.7911,                 0.9468,                 1.7653,              0.0080695,              0.0080695,              0.0080695
                    197,                 1.0523,                0.57559,                 1.0868,                0.87265,                0.82183,                0.86677,                0.43182,                 1.7893,                0.90361,                 1.7896,              0.0080596,              0.0080596,              0.0080596
                    198,                 1.0563,                0.57594,                 1.0852,                 0.7931,                0.79713,                0.81363,                 0.3898,                  1.824,                 1.0049,                 1.8543,              0.0080497,              0.0080497,              0.0080497
                    199,                 1.0474,                0.56708,                 1.0819,                0.88506,                0.76029,                0.86879,                0.41691,                 1.7747,                0.89192,                  1.785,              0.0080398,              0.0080398,              0.0080398
                    200,                 1.1006,                0.59308,                 1.1103,                0.83349,                0.79034,                0.85901,                0.40404,                 1.8257,                0.92852,                 1.8214,              0.0080299,              0.0080299,              0.0080299
                    201,                  1.096,                0.57378,                 1.0826,                 0.8678,                 0.7932,                0.84989,                0.41785,                 1.7789,                0.88617,                 1.7673,                0.00802,                0.00802,                0.00802
                    202,                 1.0733,                0.57881,                 1.0895,                0.82254,                0.84831,                0.85337,                0.42274,                 1.7614,                0.87982,                 1.7821,              0.0080101,              0.0080101,              0.0080101
                    203,                 1.0642,                0.56495,                 1.0863,                 0.8825,                0.81636,                0.87402,                0.40737,                 1.8023,                 0.8968,                 1.8007,              0.0080002,              0.0080002,              0.0080002
                    204,                 1.0739,                0.58585,                 1.0894,                0.77665,                0.80962,                0.85527,                0.39874,                  1.795,                0.95573,                 1.7921,              0.0079903,              0.0079903,              0.0079903
                    205,                 1.0492,                0.56903,                 1.0748,                 0.8581,                 0.7404,                0.82012,                0.39665,                 1.7663,                0.88844,                 1.8015,              0.0079804,              0.0079804,              0.0079804
                    206,                 1.0543,                0.56398,                 1.0706,                0.85645,                0.81997,                0.86243,                0.41856,                 1.7762,                0.90484,                 1.7931,              0.0079705,              0.0079705,              0.0079705
                    207,                 1.0308,                0.55387,                  1.086,                0.85698,                 0.8338,                0.88378,                0.42292,                 1.7864,                0.89195,                 1.7847,              0.0079606,              0.0079606,              0.0079606
                    208,                 1.0501,                0.56805,                  1.072,                0.86683,                0.82315,                 0.8618,                0.42401,                 1.7896,                0.94951,                 1.7938,              0.0079507,              0.0079507,              0.0079507
                    209,                 1.0486,                0.56366,                 1.0781,                0.88427,                0.84562,                0.88103,                0.42419,                 1.7798,                0.88778,                 1.7888,              0.0079408,              0.0079408,              0.0079408
                    210,                  1.055,                0.56415,                 1.0851,                0.89207,                0.83893,                0.88792,                0.42303,                 1.7677,                0.84844,                 1.7756,              0.0079309,              0.0079309,              0.0079309
                    211,                 1.0532,                0.55662,                 1.0723,                 0.8864,                0.77361,                0.85714,                0.42336,                 1.7734,                0.87719,                  1.774,               0.007921,               0.007921,               0.007921
                    212,                 1.0227,                0.56949,                 1.0666,                0.83006,                0.81867,                0.82969,                0.41798,                 1.7876,                0.84803,                 1.8248,              0.0079111,              0.0079111,              0.0079111
                    213,                 1.0297,                0.55205,                 1.0765,                0.79267,                 0.7989,                0.79651,                0.39358,                 1.8103,                0.87431,                 1.8209,              0.0079012,              0.0079012,              0.0079012
                    214,                 1.0364,                0.54588,                 1.0712,                0.81655,                0.82563,                0.82796,                0.41374,                 1.7978,                0.89095,                 1.8445,              0.0078913,              0.0078913,              0.0078913
                    215,                 1.0229,                0.54525,                 1.0699,                0.88013,                 0.7553,                0.83638,                0.41236,                 1.7858,                0.91924,                 1.7979,              0.0078814,              0.0078814,              0.0078814
                    216,                 1.0717,                 0.5644,                 1.0837,                0.85215,                0.77835,                0.85437,                0.39847,                 1.7901,                0.89173,                 1.8248,              0.0078715,              0.0078715,              0.0078715
                    217,                 1.0437,                0.56221,                 1.0681,                0.84906,                0.77909,                0.85577,                0.41713,                 1.7854,                0.90472,                 1.7916,              0.0078616,              0.0078616,              0.0078616
                    218,                 1.0329,                0.56833,                 1.0728,                0.83893,                0.81551,                0.84437,                0.39969,                 1.8015,                0.92754,                 1.8367,              0.0078517,              0.0078517,              0.0078517
                    219,                 1.0183,                0.54896,                 1.0636,                0.87579,                0.78269,                0.86116,                0.41285,                  1.791,                0.91692,                 1.8238,              0.0078418,              0.0078418,              0.0078418
                    220,                 1.0165,                0.54988,                 1.0623,                0.82219,                0.81413,                0.86241,                0.40249,                 1.8046,                0.96063,                 1.8412,              0.0078319,              0.0078319,              0.0078319
                    221,                  1.019,                0.54016,                 1.0574,                 0.8258,                0.86221,                0.88518,                0.42391,                 1.8191,                0.94762,                 1.8361,               0.007822,               0.007822,               0.007822
                    222,                 1.0277,                 0.5526,                 1.0663,                0.86203,                0.83372,                0.86218,                0.41507,                 1.8382,                0.93135,                 1.8578,              0.0078121,              0.0078121,              0.0078121
                    223,                 1.0187,                0.54425,                 1.0593,                0.86602,                0.84612,                0.85469,                0.42649,                 1.8045,                 0.8759,                 1.8247,              0.0078022,              0.0078022,              0.0078022
                    224,                 1.0315,                0.55813,                 1.0553,                0.86797,                0.82144,                0.86407,                0.41332,                 1.7938,                0.89746,                 1.8335,              0.0077923,              0.0077923,              0.0077923
                    225,                 1.0389,                0.54821,                 1.0675,                0.88561,                0.78458,                0.86596,                0.43257,                 1.7647,                0.89804,                 1.7939,              0.0077824,              0.0077824,              0.0077824
                    226,                 1.0226,                0.54473,                 1.0752,                0.91148,                0.81746,                0.88119,                0.43297,                 1.7852,                0.92216,                 1.7979,              0.0077725,              0.0077725,              0.0077725
                    227,                  1.025,                0.54353,                 1.0642,                0.94261,                0.79169,                0.88309,                0.44284,                 1.7559,                0.86038,                 1.7608,              0.0077626,              0.0077626,              0.0077626
                    228,                 1.0263,                0.54129,                 1.0582,                0.87183,                0.78525,                0.84272,                0.43055,                 1.7622,                0.88086,                 1.7839,              0.0077527,              0.0077527,              0.0077527
                    229,                 1.0134,                0.53962,                 1.0617,                0.87274,                0.81324,                0.85385,                0.42472,                 1.7874,                 0.8858,                 1.7865,              0.0077428,              0.0077428,              0.0077428
                    230,                 1.0049,                0.53454,                 1.0447,                0.88635,                0.84678,                0.87925,                0.41297,                 1.7874,                0.88747,                 1.8114,              0.0077329,              0.0077329,              0.0077329
                    231,                 1.0065,                0.53844,                 1.0545,                0.90691,                0.76744,                0.88809,                0.42359,                 1.8143,                  0.853,                 1.8319,               0.007723,               0.007723,               0.007723
                    232,                 1.0089,                 0.5616,                 1.0616,                0.87958,                0.80199,                0.86408,                0.42206,                 1.8078,                0.87409,                 1.8577,              0.0077131,              0.0077131,              0.0077131
                    233,                 1.0052,                0.54933,                 1.0514,                0.88187,                0.81573,                0.87883,                 0.4223,                 1.8277,                 0.8843,                 1.8159,              0.0077032,              0.0077032,              0.0077032
                    234,                 1.0128,                 0.5366,                 1.0554,                0.86615,                0.82454,                0.86767,                0.43259,                 1.8073,                0.92878,                  1.825,              0.0076933,              0.0076933,              0.0076933
                    235,                 1.0065,                0.54038,                 1.0495,                0.85988,                0.79692,                0.87067,                0.43647,                 1.7792,                0.93295,                  1.823,              0.0076834,              0.0076834,              0.0076834
                    236,                   1.01,                0.53609,                 1.0597,                0.90341,                0.78557,                0.87486,                 0.4216,                 1.8273,                0.89137,                 1.8768,              0.0076735,              0.0076735,              0.0076735
                    237,                 1.0142,                0.55031,                 1.0672,                0.90858,                0.82163,                0.87547,                0.43034,                 1.7869,                0.83808,                 1.8116,              0.0076636,              0.0076636,              0.0076636
                    238,                 1.0148,                0.54681,                 1.0544,                0.89297,                 0.8131,                0.85523,                0.41388,                 1.8093,                0.84703,                 1.8393,              0.0076537,              0.0076537,              0.0076537
                    239,                 1.0007,                0.55548,                 1.0563,                0.84964,                0.85666,                0.86776,                0.41294,                 1.8133,                0.88931,                 1.8235,              0.0076438,              0.0076438,              0.0076438
                    240,                0.98803,                0.53152,                 1.0478,                0.87841,                0.83173,                0.88601,                0.45226,                 1.7841,                0.86472,                 1.8136,              0.0076339,              0.0076339,              0.0076339
                    241,                0.99637,                0.53433,                 1.0509,                0.83617,                0.78088,                0.84569,                0.42676,                 1.7807,                0.88483,                 1.8149,               0.007624,               0.007624,               0.007624
                    242,                0.97059,                0.53921,                 1.0464,                0.86219,                0.83154,                0.86638,                0.41555,                 1.7935,                0.90265,                 1.8314,              0.0076141,              0.0076141,              0.0076141
                    243,                0.99151,                0.53055,                 1.0465,                0.86919,                0.86046,                0.88804,                0.44123,                  1.783,                0.88981,                 1.8142,              0.0076042,              0.0076042,              0.0076042
                    244,                 1.0162,                 0.5416,                 1.0681,                0.85805,                0.79151,                0.84587,                0.42566,                 1.7834,                0.91937,                 1.8236,              0.0075943,              0.0075943,              0.0075943
                    245,                 1.0232,                0.54387,                 1.0649,                0.88051,                0.86769,                0.88994,                0.43812,                 1.7905,                0.86285,                 1.8318,              0.0075844,              0.0075844,              0.0075844
                    246,                 1.0203,                0.55053,                 1.0646,                0.82896,                0.83557,                0.87309,                0.42341,                 1.8078,                0.88815,                  1.847,              0.0075745,              0.0075745,              0.0075745
                    247,                  1.007,                0.54274,                 1.0473,                0.89631,                0.81664,                    0.9,                0.44967,                 1.7875,                0.89071,                 1.8511,              0.0075646,              0.0075646,              0.0075646
                    248,                 1.0052,                0.55422,                 1.0436,                0.92212,                0.81268,                0.88575,                0.44154,                 1.7877,                0.84463,                 1.8374,              0.0075547,              0.0075547,              0.0075547
                    249,                0.99715,                0.53169,                 1.0445,                0.87088,                0.81125,                0.86758,                 0.4455,                 1.7925,                0.89237,                  1.849,              0.0075448,              0.0075448,              0.0075448
                    250,                0.98739,                0.53011,                 1.0496,                0.91235,                0.79966,                0.87995,                0.43782,                 1.7822,                0.89863,                 1.8393,              0.0075349,              0.0075349,              0.0075349
                    251,                 1.0034,                0.53933,                 1.0467,                0.91136,                 0.8049,                0.88449,                0.41706,                 1.7806,                0.87035,                  1.841,               0.007525,               0.007525,               0.007525
                    252,                  1.003,                0.53055,                 1.0552,                0.83132,                0.83603,                0.85668,                0.41928,                 1.8048,                0.85814,                 1.8693,              0.0075151,              0.0075151,              0.0075151
                    253,                0.95372,                0.51754,                 1.0337,                0.83202,                0.82531,                0.85064,                0.41076,                 1.8219,                0.85734,                 1.8969,              0.0075052,              0.0075052,              0.0075052
                    254,                0.98702,                 0.5237,                 1.0441,                0.87195,                0.84884,                0.85866,                 0.4336,                 1.7882,                0.83563,                 1.8687,              0.0074953,              0.0074953,              0.0074953
                    255,                  0.973,                0.52789,                 1.0524,                0.90436,                0.85443,                0.87512,                0.43765,                 1.7659,                0.84643,                 1.8097,              0.0074854,              0.0074854,              0.0074854
                    256,                 1.0166,                 0.5438,                 1.0521,                0.90628,                0.80643,                0.85414,                0.41661,                 1.7765,                 0.8732,                 1.8086,              0.0074755,              0.0074755,              0.0074755
                    257,                0.95851,                 0.5255,                  1.028,                0.89488,                0.81191,                0.88311,                0.42704,                 1.8026,                0.84995,                 1.8426,              0.0074656,              0.0074656,              0.0074656
                    258,                0.97946,                0.54082,                 1.0449,                0.86207,                0.79408,                0.84459,                0.41794,                  1.776,                0.85592,                 1.8644,              0.0074557,              0.0074557,              0.0074557
                    259,                0.97058,                0.53281,                 1.0366,                0.89347,                0.83222,                0.88517,                0.44095,                 1.7646,                0.87036,                 1.8131,              0.0074458,              0.0074458,              0.0074458
                    260,                0.95993,                0.51191,                 1.0364,                0.87781,                0.86176,                0.88957,                0.44622,                 1.7578,                0.86252,                 1.8193,              0.0074359,              0.0074359,              0.0074359
                    261,                0.99025,                0.53847,                 1.0464,                0.87869,                0.77909,                0.86838,                0.41548,                 1.7872,                0.91768,                 1.8424,               0.007426,               0.007426,               0.007426
                    262,                0.96174,                0.51439,                 1.0364,                0.88563,                0.84448,                0.87008,                0.40864,                 1.7892,                0.88112,                 1.8465,              0.0074161,              0.0074161,              0.0074161
                    263,                0.95796,                0.51509,                 1.0339,                0.88938,                0.85753,                 0.8661,                0.41374,                 1.8046,                 0.8715,                 1.8395,              0.0074062,              0.0074062,              0.0074062
                    264,                 0.9618,                0.51687,                 1.0455,                 0.8943,                0.82769,                0.88314,                0.41745,                 1.8232,                0.86521,                 1.8441,              0.0073963,              0.0073963,              0.0073963
                    265,                0.98875,                0.52892,                 1.0498,                0.89109,                0.88528,                0.90378,                  0.427,                 1.7955,                0.84679,                  1.839,              0.0073864,              0.0073864,              0.0073864
                    266,                 0.9727,                0.52343,                 1.0444,                0.82136,                0.83084,                0.84992,                0.41858,                 1.8024,                0.88597,                 1.8475,              0.0073765,              0.0073765,              0.0073765
                    267,                0.94917,                0.52191,                 1.0315,                0.86187,                0.79189,                0.83934,                0.41799,                 1.8223,                0.89532,                 1.8776,              0.0073666,              0.0073666,              0.0073666
                    268,                0.93921,                 0.5111,                 1.0257,                0.83129,                0.84966,                0.85255,                0.41641,                 1.8131,                0.88449,                 1.8545,              0.0073567,              0.0073567,              0.0073567
