                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    140,                0.87273,                0.48332,                0.99765,                0.88099,                0.85605,                0.88145,                0.44729,                 1.7874,                0.87921,                 1.8888,              0.0086239,              0.0086239,              0.0086239
                    141,                 0.8713,                0.48332,                0.98759,                0.88881,                0.80133,                0.87188,                0.41927,                 1.8186,                0.89068,                 1.9047,               0.008614,               0.008614,               0.008614
                    142,                0.89009,                0.48414,                 1.0033,                0.88026,                 0.8014,                0.85951,                0.41991,                 1.8656,                 0.9439,                 1.9494,              0.0086041,              0.0086041,              0.0086041
                    143,                0.89082,                0.48845,                0.99374,                 0.8962,                0.83102,                 0.8941,                0.42507,                 1.8224,                0.90396,                 1.9108,              0.0085942,              0.0085942,              0.0085942
                    144,                0.89126,                0.49585,                 1.0055,                0.86158,                0.78636,                0.86422,                0.41675,                   1.84,                0.89965,                 1.9642,              0.0085843,              0.0085843,              0.0085843
                    145,                0.88326,                0.48728,                 0.9912,                0.82857,                0.83998,                0.86338,                0.42559,                 1.8638,                0.94636,                 1.9256,              0.0085744,              0.0085744,              0.0085744
                    146,                0.89208,                 0.4919,                 1.0038,                0.92225,                0.78471,                0.85425,                0.40659,                 1.8066,                0.89965,                 1.9214,              0.0085645,              0.0085645,              0.0085645
                    147,                0.87108,                0.48682,                0.99517,                0.87135,                0.79458,                0.83956,                0.43053,                 1.7864,                0.94013,                 1.8622,              0.0085546,              0.0085546,              0.0085546
                    148,                0.87255,                0.49098,                 1.0018,                0.79783,                0.75501,                0.81044,                 0.3871,                 1.8557,                0.98371,                 1.9269,              0.0085447,              0.0085447,              0.0085447
                    149,                0.87024,                 0.4815,                0.99555,                0.83655,                0.79593,                0.85145,                 0.4102,                 1.8399,                0.90379,                 1.9149,              0.0085348,              0.0085348,              0.0085348
